isla_fix,cluster_hdbscan,Desconocido,Local,Turista
La Palma,109,0.05925925925925926,0.16296296296296298,0.7777777777777778
La Palma,110,0.0,0.0,1.0
La Palma,111,0.0,0.08571428571428572,0.9142857142857143
La Palma,112,0.034782608695652174,0.13043478260869565,0.8347826086956521
Lanzarote,0,0.15384615384615385,0.5769230769230769,0.2692307692307692
Lanzarote,1,0.12658227848101267,0.5822784810126582,0.2911392405063291
Lanzarote,2,0.4878048780487805,0.4146341463414634,0.0975609756097561
Lanzarote,3,0.0,0.7333333333333333,0.26666666666666666
Lanzarote,4,0.047619047619047616,0.30952380952380953,0.6428571428571429
Lanzarote,5,0.1891891891891892,0.5945945945945946,0.21621621621621623
Lanzarote,6,0.037037037037037035,0.8518518518518519,0.1111111111111111
Lanzarote,7,0.011904761904761904,0.9761904761904762,0.011904761904761904
Lanzarote,8,0.1048951048951049,0.7272727272727273,0.16783216783216784
Lanzarote,9,0.01639344262295082,0.06557377049180328,0.9180327868852459
Lanzarote,10,0.0,0.030303030303030304,0.9696969696969697
Lanzarote,11,0.05747126436781609,0.11494252873563218,0.8275862068965517
Lanzarote,12,0.5492957746478874,0.0,0.4507042253521127
Lanzarote,13,0.17647058823529413,0.17647058823529413,0.6470588235294118
Lanzarote,14,0.3888888888888889,0.2777777777777778,0.3333333333333333
Lanzarote,15,0.11538461538461539,0.8461538461538461,0.038461538461538464
Lanzarote,16,0.020202020202020204,0.10101010101010101,0.8787878787878788
Lanzarote,17,1.0,0.0,0.0
Lanzarote,18,0.140625,0.03125,0.828125
Lanzarote,19,0.0,0.6896551724137931,0.3103448275862069
Lanzarote,20,0.30434782608695654,0.6608695652173913,0.034782608695652174
Lanzarote,21,0.0,0.6296296296296297,0.37037037037037035
Lanzarote,22,0.0,0.6911764705882353,0.3088235294117647
Lanzarote,23,0.05714285714285714,0.9428571428571428,0.0
Lanzarote,24,0.0,0.0,1.0
Lanzarote,25,0.0,1.0,0.0
Lanzarote,26,0.0,1.0,0.0
Lanzarote,27,0.08571428571428572,0.5142857142857142,0.4
Lanzarote,28,0.0,1.0,0.0
Lanzarote,29,0.0,0.5882352941176471,0.4117647058823529
Lanzarote,30,0.07692307692307693,0.7307692307692307,0.19230769230769232
Lanzarote,31,0.058004640371229696,0.20185614849187936,0.740139211136891
Lanzarote,32,0.0,0.0,1.0
Lanzarote,33,0.0,0.0,1.0
Lanzarote,34,0.0,0.0,1.0
Lanzarote,35,0.0,0.0,1.0
Lanzarote,36,0.0,0.46153846153846156,0.5384615384615384
Lanzarote,37,0.10071942446043165,0.28776978417266186,0.6115107913669064
Lanzarote,38,0.10227272727272728,0.375,0.5227272727272727
Lanzarote,39,0.0,0.05263157894736842,0.9473684210526315
Lanzarote,40,0.0,1.0,0.0
Lanzarote,41,0.9705882352941176,0.029411764705882353,0.0
Lanzarote,42,0.11428571428571428,0.7714285714285715,0.11428571428571428
Lanzarote,43,0.05714285714285714,0.45714285714285713,0.4857142857142857
Lanzarote,44,0.0375,0.8125,0.15
Lanzarote,45,0.10471204188481675,0.6387434554973822,0.25654450261780104
Lanzarote,46,0.27586206896551724,0.5862068965517241,0.13793103448275862
Lanzarote,47,1.0,0.0,0.0
Lanzarote,48,0.022222222222222223,0.13333333333333333,0.8444444444444444
Lanzarote,49,0.07526881720430108,0.6236559139784946,0.3010752688172043
Lanzarote,50,0.07407407407407407,0.7407407407407407,0.18518518518518517
Lanzarote,51,0.0,1.0,0.0
Lanzarote,52,0.5714285714285714,0.42857142857142855,0.0
Lanzarote,53,0.02926829268292683,0.12682926829268293,0.8439024390243902
Lanzarote,54,0.0,0.0,1.0
Lanzarote,55,0.0,0.6,0.4
Lanzarote,56,0.21428571428571427,0.7619047619047619,0.023809523809523808
Lanzarote,57,0.9722222222222222,0.0,0.027777777777777776
Lanzarote,58,0.11864406779661017,0.711864406779661,0.1694915254237288
Lanzarote,59,0.16304347826086957,0.3804347826086957,0.45652173913043476
Lanzarote,60,0.4090909090909091,0.022727272727272728,0.5681818181818182
Lanzarote,61,0.0,1.0,0.0
Lanzarote,62,0.06451612903225806,0.41935483870967744,0.5161290322580645
Lanzarote,63,0.0,1.0,0.0
Lanzarote,64,0.03225806451612903,0.9032258064516129,0.06451612903225806
Lanzarote,65,0.0,1.0,0.0
Lanzarote,66,1.0,0.0,0.0
Lanzarote,67,1.0,0.0,0.0
Lanzarote,68,0.0,1.0,0.0
Lanzarote,69,0.0,0.02702702702702703,0.972972972972973
Lanzarote,70,0.0,1.0,0.0
Lanzarote,71,0.0,1.0,0.0
Lanzarote,72,0.0,1.0,0.0
Lanzarote,73,0.0,1.0,0.0
Lanzarote,74,0.0,0.3103448275862069,0.6896551724137931
Lanzarote,75,0.16,0.48,0.36
Lanzarote,76,0.011363636363636364,0.375,0.6136363636363636
Lanzarote,77,0.5256410256410257,0.14102564102564102,0.3333333333333333
Lanzarote,78,0.1746031746031746,0.07936507936507936,0.746031746031746
Lanzarote,79,0.038461538461538464,0.6923076923076923,0.2692307692307692
Lanzarote,80,0.07317073170731707,0.5853658536585366,0.34146341463414637
Lanzarote,81,0.0,1.0,0.0
Lanzarote,82,0.06557377049180328,0.32786885245901637,0.6065573770491803
Lanzarote,83,0.0975609756097561,0.6341463414634146,0.2682926829268293
Lanzarote,84,0.02564102564102564,0.5384615384615384,0.4358974358974359
Lanzarote,85,0.0,1.0,0.0
Lanzarote,86,0.0,0.0,1.0
Lanzarote,87,0.012738853503184714,0.0,0.9872611464968153
Lanzarote,88,0.26865671641791045,0.5970149253731343,0.13432835820895522
Lanzarote,89,0.1839080459770115,0.8045977011494253,0.011494252873563218
Lanzarote,90,0.0,1.0,0.0
Lanzarote,91,0.32,0.16,0.52
Lanzarote,92,0.17777777777777778,0.6,0.2222222222222222
Lanzarote,93,0.014492753623188406,0.927536231884058,0.057971014492753624
Lanzarote,94,0.0,0.03571428571428571,0.9642857142857143
Lanzarote,95,0.4418604651162791,0.37209302325581395,0.18604651162790697
Lanzarote,96,0.11320754716981132,0.8113207547169812,0.07547169811320754
Lanzarote,97,0.0,1.0,0.0
Lanzarote,98,0.0,1.0,0.0
Lanzarote,99,0.0,0.7272727272727273,0.2727272727272727
Lanzarote,100,0.0625,0.09375,0.84375
Lanzarote,101,0.5,0.5,0.0
Lanzarote,102,0.0,0.5925925925925926,0.4074074074074074
Lanzarote,103,0.0,1.0,0.0
Lanzarote,104,0.046153846153846156,0.8769230769230769,0.07692307692307693
Lanzarote,105,0.0,1.0,0.0
Lanzarote,106,0.0,1.0,0.0
Lanzarote,107,0.3157894736842105,0.0,0.6842105263157895
Lanzarote,108,0.12,0.0,0.88
Lanzarote,109,0.027777777777777776,0.9444444444444444,0.027777777777777776
Lanzarote,110,0.008064516129032258,0.9758064516129032,0.016129032258064516
Lanzarote,111,0.0,0.9482758620689655,0.05172413793103448
Lanzarote,112,0.4883720930232558,0.023255813953488372,0.4883720930232558
Lanzarote,113,0.0,0.8536585365853658,0.14634146341463414
Lanzarote,114,0.1276595744680851,0.2553191489361702,0.6170212765957447
Lanzarote,115,0.0,1.0,0.0
Lanzarote,116,0.0,0.0,1.0
Lanzarote,117,0.0,0.0,1.0
Lanzarote,118,0.0,0.0,1.0
Lanzarote,119,0.14342629482071714,0.549800796812749,0.30677290836653387
Lanzarote,120,0.0,0.0,1.0
Lanzarote,121,0.012738853503184714,0.08917197452229299,0.8980891719745223
Lanzarote,122,0.10714285714285714,0.5357142857142857,0.35714285714285715
Lanzarote,123,0.2777777777777778,0.08333333333333333,0.6388888888888888
Lanzarote,124,0.12,0.36,0.52
Lanzarote,125,0.1095890410958904,0.410958904109589,0.4794520547945205
Lanzarote,126,0.10526315789473684,0.35964912280701755,0.5350877192982456
Lanzarote,127,0.0,0.0,1.0
Lanzarote,128,0.3484848484848485,0.3939393939393939,0.25757575757575757
Lanzarote,129,0.06779661016949153,0.9322033898305084,0.0
Lanzarote,130,0.06956521739130435,0.5,0.43043478260869567
Lanzarote,131,0.010638297872340425,0.09574468085106383,0.8936170212765957
Lanzarote,132,0.1206896551724138,0.5862068965517241,0.29310344827586204
Lanzarote,133,0.12,0.68,0.2
Lanzarote,134,0.1565217391304348,0.8260869565217391,0.017391304347826087
Lanzarote,135,0.0,1.0,0.0
Lanzarote,136,0.0,1.0,0.0
Lanzarote,137,0.0,1.0,0.0
Lanzarote,138,0.0945945945945946,0.5405405405405406,0.36486486486486486
Lanzarote,139,0.1111111111111111,0.2222222222222222,0.6666666666666666
Lanzarote,140,0.0,0.9104477611940298,0.08955223880597014
Lanzarote,141,0.0851063829787234,0.723404255319149,0.19148936170212766
Lanzarote,142,0.0,1.0,0.0
Lanzarote,143,0.15637860082304528,0.6090534979423868,0.2345679012345679
Lanzarote,144,0.0,0.08791208791208792,0.9120879120879121
Lanzarote,145,0.0,1.0,0.0
Lanzarote,146,0.0,1.0,0.0
Lanzarote,147,0.0,0.24444444444444444,0.7555555555555555
Lanzarote,148,0.018518518518518517,0.2777777777777778,0.7037037037037037
Lanzarote,149,0.0625,0.5,0.4375
Lanzarote,150,0.09655172413793103,0.5172413793103449,0.38620689655172413
Lanzarote,151,0.03333333333333333,0.9666666666666667,0.0
Lanzarote,152,0.1310344827586207,0.5310344827586206,0.33793103448275863
Lanzarote,153,0.10144927536231885,0.782608695652174,0.11594202898550725
Lanzarote,154,0.11428571428571428,0.3142857142857143,0.5714285714285714
Lanzarote,155,0.1945945945945946,0.35135135135135137,0.4540540540540541
Lanzarote,156,0.2619047619047619,0.23809523809523808,0.5
Lanzarote,157,0.1206896551724138,0.7586206896551724,0.1206896551724138
Lanzarote,158,0.013888888888888888,0.18518518518518517,0.8009259259259259
Lanzarote,159,0.2571428571428571,0.2857142857142857,0.45714285714285713
Lanzarote,160,0.022222222222222223,0.9333333333333333,0.044444444444444446
Lanzarote,161,0.18072289156626506,0.26506024096385544,0.5542168674698795
Lanzarote,162,0.06,0.28,0.66
Lanzarote,163,0.0,0.0,1.0
Lanzarote,164,0.0,0.0,1.0
Lanzarote,165,0.10810810810810811,0.5945945945945946,0.2972972972972973
Lanzarote,166,0.037037037037037035,0.1111111111111111,0.8518518518518519
Lanzarote,167,0.0,0.3448275862068966,0.6551724137931034
Lanzarote,168,0.13157894736842105,0.0,0.868421052631579
Lanzarote,169,0.0196078431372549,0.9607843137254902,0.0196078431372549
Lanzarote,170,0.05172413793103448,0.5172413793103449,0.43103448275862066
Lanzarote,171,0.0,0.14285714285714285,0.8571428571428571
Lanzarote,172,0.0,0.96875,0.03125
Lanzarote,173,0.0,1.0,0.0
Lanzarote,174,0.0,1.0,0.0
Lanzarote,175,0.0,0.0,1.0
Lanzarote,176,0.037037037037037035,0.4074074074074074,0.5555555555555556
Lanzarote,177,0.05405405405405406,0.32432432432432434,0.6216216216216216
Lanzarote,178,0.0,0.0,1.0
Lanzarote,179,0.14814814814814814,0.7407407407407407,0.1111111111111111
Lanzarote,180,0.0,0.0,1.0
Lanzarote,181,0.08823529411764706,0.3235294117647059,0.5882352941176471
Lanzarote,182,0.018518518518518517,0.5925925925925926,0.3888888888888889
Lanzarote,183,0.046511627906976744,0.3023255813953488,0.6511627906976745
Lanzarote,184,0.05263157894736842,0.4473684210526316,0.5
Lanzarote,185,0.0,0.6129032258064516,0.3870967741935484
Lanzarote,186,0.10344827586206896,0.1206896551724138,0.7758620689655172
Lanzarote,187,0.02857142857142857,0.8285714285714286,0.14285714285714285
Lanzarote,188,0.35294117647058826,0.2647058823529412,0.38235294117647056
Lanzarote,189,0.016666666666666666,0.016666666666666666,0.9666666666666667
Lanzarote,190,0.0,0.6333333333333333,0.36666666666666664
Lanzarote,191,0.006993006993006993,0.0,0.993006993006993
Lanzarote,192,0.07407407407407407,0.2962962962962963,0.6296296296296297
Lanzarote,193,0.11666666666666667,0.25,0.6333333333333333
Lanzarote,194,0.022727272727272728,0.2727272727272727,0.7045454545454546
Lanzarote,195,0.10256410256410256,0.2564102564102564,0.6410256410256411
Lanzarote,196,0.06,0.29,0.65
Lanzarote,197,0.0,0.25,0.75
Lanzarote,198,0.0,1.0,0.0
Lanzarote,199,0.0,1.0,0.0
Lanzarote,200,0.0,0.0,1.0
Lanzarote,201,0.0,0.09090909090909091,0.9090909090909091
Lanzarote,202,0.0,1.0,0.0
Lanzarote,203,0.04411764705882353,0.4264705882352941,0.5294117647058824
Lanzarote,204,0.04597701149425287,0.9540229885057471,0.0
Lanzarote,205,0.045454545454545456,0.9545454545454546,0.0
Lanzarote,206,0.08163265306122448,0.7551020408163265,0.16326530612244897
Lanzarote,207,0.0,1.0,0.0
Lanzarote,208,0.1652892561983471,0.30578512396694213,0.5289256198347108
Lanzarote,209,0.07142857142857142,0.0,0.9285714285714286
Lanzarote,210,0.9777777777777777,0.0,0.022222222222222223
Lanzarote,211,0.18947368421052632,0.5052631578947369,0.30526315789473685
Lanzarote,212,0.0,0.96,0.04
Lanzarote,213,0.625,0.0,0.375
Lanzarote,214,0.037037037037037035,0.1111111111111111,0.8518518518518519
Lanzarote,215,0.02040816326530612,0.10204081632653061,0.8775510204081632
Lanzarote,216,0.9743589743589743,0.0,0.02564102564102564
Lanzarote,217,0.02564102564102564,0.4358974358974359,0.5384615384615384
Lanzarote,218,0.03571428571428571,0.03571428571428571,0.9285714285714286
Lanzarote,219,0.4117647058823529,0.35294117647058826,0.23529411764705882
Lanzarote,220,0.14705882352941177,0.14705882352941177,0.7058823529411765
Lanzarote,221,0.38636363636363635,0.09090909090909091,0.5227272727272727
Lanzarote,222,0.125,0.3333333333333333,0.5416666666666666
Lanzarote,223,1.0,0.0,0.0
Lanzarote,224,0.3407079646017699,0.5398230088495575,0.11946902654867257
Lanzarote,225,0.75,0.0625,0.1875
Lanzarote,226,0.6714285714285714,0.24285714285714285,0.08571428571428572
Lanzarote,227,0.07142857142857142,0.8928571428571429,0.03571428571428571
Lanzarote,228,0.19230769230769232,0.8076923076923077,0.0
Lanzarote,229,0.0,0.022727272727272728,0.9772727272727273
Lanzarote,230,0.0,0.96875,0.03125
Lanzarote,231,0.0,1.0,0.0
Lanzarote,232,0.22857142857142856,0.7428571428571429,0.02857142857142857
Lanzarote,233,0.03488372093023256,0.09302325581395349,0.872093023255814
Lanzarote,234,0.0,1.0,0.0
Lanzarote,235,0.0,1.0,0.0
Lanzarote,236,0.0,1.0,0.0
Lanzarote,237,0.0,1.0,0.0
Lanzarote,238,0.0,1.0,0.0
Lanzarote,239,0.0,1.0,0.0
Lanzarote,240,0.22448979591836735,0.46938775510204084,0.30612244897959184
Lanzarote,241,0.0,0.0,1.0
Lanzarote,242,0.02564102564102564,0.0,0.9743589743589743
Lanzarote,243,0.41025641025641024,0.1282051282051282,0.46153846153846156
Lanzarote,244,0.575,0.275,0.15
Lanzarote,245,0.717948717948718,0.10256410256410256,0.1794871794871795
Lanzarote,246,0.21052631578947367,0.38596491228070173,0.40350877192982454
Lanzarote,247,0.2894736842105263,0.7105263157894737,0.0
Lanzarote,248,0.6785714285714286,0.21428571428571427,0.10714285714285714
Lanzarote,249,0.014925373134328358,0.05970149253731343,0.9253731343283582
Lanzarote,250,0.3142857142857143,0.6285714285714286,0.05714285714285714
Lanzarote,251,0.0,0.32,0.68
Lanzarote,252,0.0,1.0,0.0
Lanzarote,253,0.9642857142857143,0.03571428571428571,0.0
Lanzarote,254,0.05128205128205128,0.0641025641025641,0.8846153846153846
Lanzarote,255,0.0,1.0,0.0
Lanzarote,256,0.6363636363636364,0.18181818181818182,0.18181818181818182
Lanzarote,257,0.18032786885245902,0.6885245901639344,0.13114754098360656
Lanzarote,258,0.49411764705882355,0.23529411764705882,0.27058823529411763
Lanzarote,259,0.015625,0.015625,0.96875
Lanzarote,260,0.06896551724137931,0.8103448275862069,0.1206896551724138
Lanzarote,261,0.05952380952380952,0.16666666666666666,0.7738095238095238
Lanzarote,262,0.006535947712418301,0.13725490196078433,0.8562091503267973
Lanzarote,263,0.0,1.0,0.0
Lanzarote,264,0.0,1.0,0.0
Lanzarote,265,0.1935483870967742,0.0,0.8064516129032258
Lanzarote,266,0.0,0.0,1.0
Lanzarote,267,0.0,0.48,0.52
Lanzarote,268,0.0,1.0,0.0
Lanzarote,269,0.0,1.0,0.0
Lanzarote,270,0.0,1.0,0.0
Lanzarote,271,0.0,1.0,0.0
Lanzarote,272,0.0,1.0,0.0
Lanzarote,273,0.0,1.0,0.0
Lanzarote,274,0.0,1.0,0.0
Lanzarote,275,0.0,1.0,0.0
Lanzarote,276,0.0,1.0,0.0
Lanzarote,277,0.0,1.0,0.0
Lanzarote,278,0.0,1.0,0.0
Lanzarote,279,0.0,1.0,0.0
Lanzarote,280,0.0,1.0,0.0
Lanzarote,281,0.0,1.0,0.0
Lanzarote,282,0.0,1.0,0.0
Lanzarote,283,0.0,1.0,0.0
Lanzarote,284,0.0,1.0,0.0
Lanzarote,285,0.0,1.0,0.0
Lanzarote,286,0.0,1.0,0.0
Lanzarote,287,0.0,1.0,0.0
Lanzarote,288,0.0,1.0,0.0
Lanzarote,289,0.0,1.0,0.0
Lanzarote,290,0.0,1.0,0.0
Lanzarote,291,0.0,1.0,0.0
Tenerife,0,0.024390243902439025,0.07317073170731707,0.9024390243902439
Tenerife,1,0.23333333333333334,0.13333333333333333,0.6333333333333333
Tenerife,2,0.0,0.0,1.0
Tenerife,3,0.20224719101123595,0.16853932584269662,0.6292134831460674
Tenerife,4,0.1787709497206704,0.12849162011173185,0.6927374301675978
Tenerife,5,0.0,1.0,0.0
Tenerife,6,0.0,0.9696969696969697,0.030303030303030304
Tenerife,7,0.6470588235294118,0.08823529411764706,0.2647058823529412
Tenerife,8,0.0,0.46551724137931033,0.5344827586206896
Tenerife,9,0.0,0.0,1.0
Tenerife,10,0.01020408163265306,0.0,0.9897959183673469
Tenerife,11,0.03125,0.03125,0.9375
Tenerife,12,0.21176470588235294,0.1411764705882353,0.6470588235294118
Tenerife,13,0.10294117647058823,0.07352941176470588,0.8235294117647058
Tenerife,14,0.12727272727272726,0.2805194805194805,0.5922077922077922
Tenerife,15,0.0,0.24242424242424243,0.7575757575757576
Tenerife,16,0.3783783783783784,0.05405405405405406,0.5675675675675675
Tenerife,17,0.03125,0.5,0.46875
Tenerife,18,0.02,0.12,0.86
Tenerife,19,0.0,0.6521739130434783,0.34782608695652173
Tenerife,20,0.0,0.42028985507246375,0.5797101449275363
Tenerife,21,0.0,0.0,1.0
Tenerife,22,0.038461538461538464,0.057692307692307696,0.9038461538461539
Tenerife,23,0.19658119658119658,0.15384615384615385,0.6495726495726496
Tenerife,24,0.20869565217391303,0.5130434782608696,0.2782608695652174
Tenerife,25,0.06,0.28,0.66
Tenerife,26,0.14545454545454545,0.32727272727272727,0.5272727272727272
Tenerife,27,0.20689655172413793,0.29310344827586204,0.5
Tenerife,28,0.046511627906976744,0.23255813953488372,0.7209302325581395
Tenerife,29,0.22727272727272727,0.1590909090909091,0.6136363636363636
Tenerife,30,0.43333333333333335,0.3333333333333333,0.23333333333333334
Tenerife,31,0.1590909090909091,0.5,0.3409090909090909
Tenerife,32,0.06451612903225806,0.06451612903225806,0.8709677419354839
Tenerife,33,0.06976744186046512,0.45348837209302323,0.47674418604651164
Tenerife,34,0.0,0.1111111111111111,0.8888888888888888
Tenerife,35,0.4915254237288136,0.3389830508474576,0.1694915254237288
Tenerife,36,0.4027777777777778,0.3055555555555556,0.2916666666666667
Tenerife,37,0.3333333333333333,0.23076923076923078,0.4358974358974359
Tenerife,38,0.0,0.98,0.02
Tenerife,39,0.014084507042253521,0.014084507042253521,0.971830985915493
Tenerife,40,0.12121212121212122,0.3333333333333333,0.5454545454545454
Tenerife,41,0.0,0.0,1.0
Tenerife,42,0.9473684210526315,0.0,0.05263157894736842
Tenerife,43,0.022222222222222223,0.0,0.9777777777777777
Tenerife,44,0.5098039215686274,0.3137254901960784,0.17647058823529413
Tenerife,45,0.17721518987341772,0.08860759493670886,0.7341772151898734
Tenerife,46,0.02702702702702703,0.013513513513513514,0.9594594594594594
Tenerife,47,0.0,0.4583333333333333,0.5416666666666666
Tenerife,48,0.0,0.0,1.0
Tenerife,49,0.0,1.0,0.0
Tenerife,50,0.23255813953488372,0.7209302325581395,0.046511627906976744
Tenerife,51,0.07446808510638298,0.40425531914893614,0.5212765957446809
Tenerife,52,0.3076923076923077,0.46153846153846156,0.23076923076923078
Tenerife,53,0.024390243902439025,0.0,0.975609756097561
Tenerife,54,0.03333333333333333,0.9666666666666667,0.0
Tenerife,55,0.0,0.0,1.0
Tenerife,56,0.05,0.95,0.0
Tenerife,57,0.3680555555555556,0.6111111111111112,0.020833333333333332
Tenerife,58,0.024390243902439025,0.0,0.975609756097561
Tenerife,59,0.20634920634920634,0.1111111111111111,0.6825396825396826
Tenerife,60,0.16666666666666666,0.08333333333333333,0.75
Tenerife,61,0.05042016806722689,0.16806722689075632,0.7815126050420168
Tenerife,62,0.0,0.1,0.9
Tenerife,63,0.0,0.55,0.45
Tenerife,64,0.0,0.99581589958159,0.0041841004184100415
Tenerife,65,0.030303030303030304,0.8484848484848485,0.12121212121212122
Tenerife,66,0.05555555555555555,0.0,0.9444444444444444
Tenerife,67,0.02857142857142857,0.9142857142857143,0.05714285714285714
Tenerife,68,0.043478260869565216,0.0,0.9565217391304348
Tenerife,69,0.13513513513513514,0.1891891891891892,0.6756756756756757
Tenerife,70,0.02702702702702703,0.16216216216216217,0.8108108108108109
Tenerife,71,0.03125,0.0,0.96875
Tenerife,72,0.0,0.10204081632653061,0.8979591836734694
Tenerife,73,0.0,0.07142857142857142,0.9285714285714286
Tenerife,74,0.0,0.8360655737704918,0.16393442622950818
Tenerife,75,0.109375,0.15625,0.734375
Tenerife,76,0.0,0.10810810810810811,0.8918918918918919
Tenerife,77,0.11904761904761904,0.047619047619047616,0.8333333333333334
Tenerife,78,0.03125,0.0,0.96875
Tenerife,79,0.11320754716981132,0.05660377358490566,0.8301886792452831
Tenerife,80,0.16666666666666666,0.26666666666666666,0.5666666666666667
Tenerife,81,0.0,0.9833333333333333,0.016666666666666666
Tenerife,82,0.1640625,0.2265625,0.609375
Tenerife,83,0.0,0.03571428571428571,0.9642857142857143
Tenerife,84,0.0,0.009174311926605505,0.9908256880733946
Tenerife,85,0.0,0.0,1.0
Tenerife,86,0.07692307692307693,0.0,0.9230769230769231
Tenerife,87,0.09090909090909091,0.2727272727272727,0.6363636363636364
Tenerife,88,0.088,0.464,0.448
Tenerife,89,0.3333333333333333,0.11764705882352941,0.5490196078431373
Tenerife,90,0.7708333333333334,0.1875,0.041666666666666664
Tenerife,91,0.0,0.0,1.0
Tenerife,92,0.03225806451612903,0.25806451612903225,0.7096774193548387
Tenerife,93,0.24242424242424243,0.48484848484848486,0.2727272727272727
Tenerife,94,0.0,0.0,1.0
Tenerife,95,0.057971014492753624,0.2898550724637681,0.6521739130434783
Tenerife,96,0.3333333333333333,0.4,0.26666666666666666
Tenerife,97,0.6511627906976745,0.0,0.3488372093023256
Tenerife,98,0.7391304347826086,0.15217391304347827,0.10869565217391304
Tenerife,99,0.13609467455621302,0.3254437869822485,0.5384615384615384
Tenerife,100,0.15625,0.25,0.59375
Tenerife,101,0.04,0.76,0.2
Tenerife,102,0.0,0.970873786407767,0.02912621359223301
Tenerife,103,0.3783783783783784,0.24324324324324326,0.3783783783783784
Tenerife,104,0.0,0.18518518518518517,0.8148148148148148
Tenerife,105,0.0,0.07692307692307693,0.9230769230769231
Tenerife,106,0.0,0.0,1.0
Tenerife,107,0.09375,0.3125,0.59375
Tenerife,108,0.23333333333333334,0.08333333333333333,0.6833333333333333
Tenerife,109,0.13414634146341464,0.8536585365853658,0.012195121951219513
Tenerife,110,0.02857142857142857,0.0,0.9714285714285714
Tenerife,111,0.12195121951219512,0.5121951219512195,0.36585365853658536
Tenerife,112,0.49382716049382713,0.32098765432098764,0.18518518518518517
Tenerife,113,0.11428571428571428,0.49523809523809526,0.3904761904761905
Tenerife,114,0.022900763358778626,0.5343511450381679,0.44274809160305345
Tenerife,115,0.49333333333333335,0.18666666666666668,0.32
Tenerife,116,0.125,0.25,0.625
Tenerife,117,0.07692307692307693,0.9230769230769231,0.0
Tenerife,118,0.23529411764705882,0.0,0.7647058823529411
Tenerife,119,0.15584415584415584,0.12987012987012986,0.7142857142857143
Tenerife,120,0.0,0.9333333333333333,0.06666666666666667
Tenerife,121,0.15228426395939088,0.5634517766497462,0.28426395939086296
Tenerife,122,0.47058823529411764,0.4117647058823529,0.11764705882352941
Tenerife,123,0.0379746835443038,0.4177215189873418,0.5443037974683544
Tenerife,124,0.014285714285714285,0.9285714285714286,0.05714285714285714
Tenerife,125,0.016129032258064516,0.0,0.9838709677419355
Tenerife,126,0.14634146341463414,0.36585365853658536,0.4878048780487805
Tenerife,127,0.11764705882352941,0.08823529411764706,0.7941176470588235
Tenerife,128,0.0,0.0,1.0
Tenerife,129,0.030612244897959183,0.0,0.9693877551020408
Tenerife,130,0.02631578947368421,0.39473684210526316,0.5789473684210527
Tenerife,131,0.0,0.05263157894736842,0.9473684210526315
Tenerife,132,0.051181102362204724,0.14960629921259844,0.7992125984251969
Tenerife,133,0.017241379310344827,0.05172413793103448,0.9310344827586207
Tenerife,134,1.0,0.0,0.0
Tenerife,135,0.23529411764705882,0.5764705882352941,0.18823529411764706
Tenerife,136,0.13953488372093023,0.23255813953488372,0.627906976744186
Tenerife,137,0.0,0.0,1.0
Tenerife,138,0.0,0.0,1.0
Tenerife,139,0.16129032258064516,0.021505376344086023,0.8172043010752689
Tenerife,140,0.059322033898305086,0.3389830508474576,0.6016949152542372
Tenerife,141,0.016129032258064516,0.0,0.9838709677419355
Tenerife,142,0.0875,0.2125,0.7
Tenerife,143,0.023255813953488372,0.0,0.9767441860465116
Tenerife,144,0.0,1.0,0.0
Tenerife,145,0.1,0.8,0.1
Tenerife,146,0.2318840579710145,0.4782608695652174,0.2898550724637681
Tenerife,147,0.1282051282051282,0.4358974358974359,0.4358974358974359
Tenerife,148,0.13846153846153847,0.41923076923076924,0.4423076923076923
Tenerife,149,0.05970149253731343,0.44776119402985076,0.4925373134328358
Tenerife,150,0.0,0.0,1.0
Tenerife,151,0.010869565217391304,0.6630434782608695,0.32608695652173914
Tenerife,152,0.1891891891891892,0.21621621621621623,0.5945945945945946
Tenerife,153,0.0,0.3125,0.6875
Tenerife,154,0.0,0.010582010582010581,0.9894179894179894
Tenerife,155,0.0,0.0,1.0
Tenerife,156,0.13147410358565736,0.12749003984063745,0.7410358565737052
Tenerife,157,0.375,0.53125,0.09375
Tenerife,158,0.125,0.703125,0.171875
Tenerife,159,0.0,0.0,1.0
Tenerife,160,0.0,0.7272727272727273,0.2727272727272727
Tenerife,161,0.016129032258064516,0.967741935483871,0.016129032258064516
Tenerife,162,0.0,0.9285714285714286,0.07142857142857142
Tenerife,163,0.013888888888888888,0.8888888888888888,0.09722222222222222
Tenerife,164,0.0684931506849315,0.1506849315068493,0.7808219178082192
Tenerife,165,0.11940298507462686,0.5074626865671642,0.373134328358209
Tenerife,166,0.0945945945945946,0.7837837837837838,0.12162162162162163
Tenerife,167,0.16822429906542055,0.6074766355140186,0.22429906542056074
Tenerife,168,0.0,0.0,1.0
Tenerife,169,0.0,0.0,1.0
Tenerife,170,0.49206349206349204,0.42857142857142855,0.07936507936507936
Tenerife,171,0.2608695652173913,0.6086956521739131,0.13043478260869565
Tenerife,172,0.10256410256410256,0.5641025641025641,0.3333333333333333
Tenerife,173,0.0,0.7142857142857143,0.2857142857142857
Tenerife,174,0.32894736842105265,0.18421052631578946,0.4868421052631579
Tenerife,175,0.0392156862745098,0.9150326797385621,0.0457516339869281
Tenerife,176,0.0,0.9090909090909091,0.09090909090909091
Tenerife,177,0.08771929824561403,0.07017543859649122,0.8421052631578947
